2025-01-06 18:31:58,320 - INFO - Loaded 718 documents from /root/rag_project/data/crawled/安徽合肥公共资源交易中心.
2025-01-06 18:31:58,320 - INFO - Text splitter created.
2025-01-06 18:34:17,829 - INFO - 55-2007-01-10-合肥市产权交易中心产权交易规则.txt is empty, skipped.
2025-01-06 18:34:17,829 - INFO - 66-2007-01-09-合肥市政府采购工作流程.txt is empty, skipped.
2025-01-06 18:34:17,830 - INFO - 63-2007-01-09-合肥市政府采购中心工作规程.txt is empty, skipped.
2025-01-06 18:34:17,830 - INFO - 70-2007-01-09-政府采购招标投标管理暂行办法.txt is empty, skipped.
2025-01-06 18:34:17,830 - INFO - 58-2007-01-10-关于中央企业带头遵守法律法规进一步依法经营管理的通知.txt is empty, skipped.
2025-01-06 18:34:17,831 - INFO - 64-2007-01-09-合肥市政府采购项目评审委员会组成及项目评审规则暂行办法.txt is empty, skipped.
2025-01-06 18:34:17,831 - INFO - 67-2007-01-09-合肥市市直行政事业单位公务用车实行定点加油暂行规定.txt is empty, skipped.
2025-01-06 18:34:17,831 - INFO - 55-2007-01-10-关于非上市股份有限公司股权实行集中登记托管的通知.txt is empty, skipped.
2025-01-06 18:34:17,831 - INFO - 19-2018-11-22-中华人民共和国招标投标法实施条例（2018修改）.txt is empty, skipped.
2025-01-06 18:34:17,831 - INFO - 68-2007-01-09-合肥市开展政府采购工作检查的暂行规定.txt is empty, skipped.
2025-01-06 18:34:17,832 - INFO - 70-2007-01-09-政府采购合同监督暂行办法.txt is empty, skipped.
2025-01-06 18:34:17,833 - INFO - 38-2016-02-04-合肥市人民政府办公厅关于印发合肥市2016年公共资源集中交易目录的通知.txt is empty, skipped.
2025-01-06 18:34:17,833 - INFO - 40-2013-11-04-合肥市公共资源交易工作考核暂行办法.txt is empty, skipped.
2025-01-06 18:34:17,833 - INFO - 69-2007-01-09-关于建立政府采购特邀监察员制度的通知.txt is empty, skipped.
2025-01-06 18:34:17,834 - INFO - 69-2007-01-09-安徽省合同监督条例.txt is empty, skipped.
2025-01-06 18:34:17,834 - INFO - 10-2021-12-10-安徽省财政厅关于印发《安徽省政府采购“徽采云”平台推广应用方案》的通知.txt is empty, skipped.
2025-01-06 18:34:17,835 - INFO - 65-2007-01-09-合肥市市属行政事业单位分散采购管理暂行办法.txt is empty, skipped.
2025-01-06 18:34:17,835 - INFO - 62-2007-01-09-株洲市政府采购实施细则.txt is empty, skipped.
2025-01-06 18:34:17,836 - INFO - 66-2007-01-09-合肥市财政性投资基本建设项目审核实行政府采购管理试行办法.txt is empty, skipped.
2025-01-06 18:34:17,836 - INFO - 59-2007-01-10-中华人民共和国个人所得税法.txt is empty, skipped.
2025-01-06 18:34:17,836 - INFO - 40-2013-06-07-合肥招标投标中心定点库管理暂行办法.txt is empty, skipped.
2025-01-06 18:34:17,836 - INFO - 17-2019-01-16-合肥市人民政府办公厅关于印发合肥市公共资源交易项目标后监督管理暂行办法的通知.txt is empty, skipped.
2025-01-06 18:34:17,837 - INFO - 55-2007-01-10-黑龙江省政府关于加强全省产权交易管理的通知.txt is empty, skipped.
2025-01-06 18:34:17,837 - INFO - 61-2007-01-09-《水利工程建设项目招标投标管理规定》.txt is empty, skipped.
2025-01-06 18:34:17,837 - INFO - 37-2016-08-23-合肥市公共资源交易市场竞争主体不良行为记录处理办法.txt is empty, skipped.
2025-01-06 18:34:17,838 - INFO - 64-2007-01-09-合肥市政府采购中心非招标采购方式工作程序.txt is empty, skipped.
2025-01-06 18:34:17,838 - INFO - 69-2007-01-09-安徽省政府采购投诉受理暂行办法.txt is empty, skipped.
2025-01-06 18:34:17,838 - INFO - 15-2020-06-01-合肥市人民政府关于调整《合肥市2020年公共资源集中交易目录》的通知.txt is empty, skipped.
2025-01-06 18:34:17,838 - INFO - 61-2007-01-09-关于推荐工程建设评标专家的通知.txt is empty, skipped.
2025-01-06 18:34:17,838 - INFO - 54-2007-01-10-陕西省省属国有企业改制工作程序(试行).txt is empty, skipped.
2025-01-06 18:34:17,839 - INFO - 16-2019-03-13-关于一级建造师注册证书采用管理号替代资格证书编号的通知.txt is empty, skipped.
2025-01-06 18:34:17,839 - INFO - 60-2007-01-10-企业国有产权无偿划转管理暂行办法.txt is empty, skipped.
2025-01-06 18:34:17,839 - INFO - 22-2018-05-22-安徽省基层基本公共服务功能建设资金管理办法有关政策解读.txt is empty, skipped.
2025-01-06 18:34:17,840 - INFO - 62-2007-01-09-深圳经济特区政府采购条例.txt is empty, skipped.
2025-01-06 18:34:17,840 - INFO - 61-2007-01-09-深圳市建设工程评标专家管理办法.txt is empty, skipped.
2025-01-06 18:34:17,840 - INFO - 39-2014-05-27-关于印发《合肥市2014年市级公共资源集中交易目录》的通知.txt is empty, skipped.
2025-01-06 18:34:17,842 - INFO - 40-2014-03-24-关于印发《合肥市公共资源交易业务工作程序试行办法》的通知.txt is empty, skipped.
2025-01-06 18:34:17,842 - INFO - 71-2007-01-09-关于印发医疗机构药品集中招标采购试点工作若干规定的通知.txt is empty, skipped.
2025-01-06 18:34:17,842 - INFO - 64-2007-01-09-合肥市政府采购中心预警制度（试行）.txt is empty, skipped.
2025-01-06 18:34:17,842 - INFO - 59-2007-01-10-国资委关于进一步规范国有企业改制工作实施意见.txt is empty, skipped.
2025-01-06 18:34:17,842 - INFO - 66-2007-01-09-合肥市政府采购管理工作程序.txt is empty, skipped.
2025-01-06 18:34:17,842 - INFO - 59-2007-01-10-国务院国资委关于国有控股上市公司股权分置改革的指导意见（国资发产权[2005]111号）.txt is empty, skipped.
2025-01-06 18:34:17,843 - INFO - 66-2007-01-09-关于印发《合肥市市级2004年集中采购目录》的通知.txt is empty, skipped.
2025-01-06 18:34:17,843 - INFO - 64-2007-01-09-合肥市政府采购中心供应商名单选取办法.txt is empty, skipped.
2025-01-06 18:34:17,843 - INFO - 58-2007-01-10-关于印发《关于加快发展技术市场的意见》的通知.txt is empty, skipped.
2025-01-06 18:34:17,843 - INFO - 57-2007-01-10-国务院办公厅关于规范国有土地使用权出让收支管理的通知.txt is empty, skipped.
2025-01-06 18:34:17,843 - INFO - All docs split into chunks.
2025-01-06 18:34:17,855 - INFO - Use pytorch device_name: cuda
2025-01-06 18:34:17,855 - INFO - Load pretrained SentenceTransformer: /root/models/embedding_models/distiluse-base-multilingual-cased-v2
2025-01-06 18:34:18,493 - INFO - Embedding model loaded successfully from /root/models/embedding_models/distiluse-base-multilingual-cased-v2, dimension: <bound method SentenceTransformer.get_sentence_embedding_dimension of SentenceTransformer(
  (0): Transformer({'max_seq_length': 128, 'do_lower_case': False}) with Transformer model: DistilBertModel 
  (1): Pooling({'word_embedding_dimension': 768, 'pooling_mode_cls_token': False, 'pooling_mode_mean_tokens': True, 'pooling_mode_max_tokens': False, 'pooling_mode_mean_sqrt_len_tokens': False, 'pooling_mode_weightedmean_tokens': False, 'pooling_mode_lasttoken': False, 'include_prompt': True})
  (2): Dense({'in_features': 768, 'out_features': 512, 'bias': True, 'activation_function': 'torch.nn.modules.activation.Tanh'})
)>.
2025-01-06 18:34:19,597 - INFO - Milvus Lite client created successfully, db path: /root/rag_project/vec_dbs/bid_rag.db.
2025-01-06 18:34:19,598 - INFO - Collection 'policy' already exists!
2025-01-06 18:34:57,038 - INFO - Embeded 4938 chunks with dimension 512.
2025-01-06 18:34:57,074 - INFO - Inserted 0 vectors into 'policy'.
2025-01-06 18:34:57,077 - INFO - Chunk hash set saved to /root/rag_project/vec_dbs/policy_hash.
2025-01-06 18:34:57,708 - INFO - Index created for collection 'policy'.
